학원명,분야구분,"학원주소",설립자-성명,전화번호,교습과정,교습과목(반),정원,교습기간,총교습시간(분),교습비,모의고사비,재료비,급식비,기숙사비,차량비,피복비,기타경비합계,총교습비,강사수
한국열관리냉동기술학원,직업기술,"대전광역시 동구 대전로 799 , 5층 (중동)",이유배,042-256-6858,에너지,공조냉동기능사실기(3),20,0개월7일,420,"200,000",,,,,,,,"200,000",2
한국열관리냉동기술학원,직업기술,"대전광역시 동구 대전로 799 , 5층 (중동)",이유배,042-256-6858,에너지,공조냉동기능사실기(4),20,0개월7일,210,"130,000",,,,,,,,"130,000",2
한국열관리냉동기술학원,직업기술,"대전광역시 동구 대전로 799 , 5층 (중동)",이유배,042-256-6858,에너지,공조냉동산업기사실기(1),20,1개월7일,2100,"700,000",,,,,,,,"650,000",2
한국열관리냉동기술학원,직업기술,"대전광역시 동구 대전로 799 , 5층 (중동)",이유배,042-256-6858,에너지,공조냉동산업기사실기(2),20,1개월7일,2100,"500,000",,,,,,,,"500,000",2
한국열관리냉동기술학원,직업기술,"대전광역시 동구 대전로 799 , 5층 (중동)",이유배,042-256-6858,에너지,공조냉동산업기사실기(3),20,0개월7일,420,"250,000",,,,,,,,"250,000",2
한국열관리냉동기술학원,직업기술,"대전광역시 동구 대전로 799 , 5층 (중동)",이유배,042-256-6858,에너지,공조냉동산업기사실기(4),20,0개월7일,210,"150,000",,,,,,,,"150,000",2
엔젤음악학원,예능(대),"대전광역시 동구 대전로867번길 28 , 2층 (삼성동)",한윤희,042-622-0361,음악,피아노(초급),0,1개월0일,1200,"100,000",,,,,,,,"100,000",1
엔젤음악학원,예능(대),"대전광역시 동구 대전로867번길 28 , 2층 (삼성동)",한윤희,042-622-0361,음악,피아노(중급),0,1개월0일,1200,"110,000",,,,,,,,"110,000",1
엔젤음악학원,예능(대),"대전광역시 동구 대전로867번길 28 , 2층 (삼성동)",한윤희,042-622-0361,음악,피아노(고급),0,1개월0일,1200,"120,000",,,,,,,,"120,000",1
엔젤음악학원,예능(대),"대전광역시 동구 대전로867번길 28 , 2층 (삼성동)",한윤희,042-622-0361,음악,피아노(입시),0,1개월0일,7200,"500,000",,,,,,,,"500,000",1
엔젤음악학원,예능(대),"대전광역시 동구 대전로867번길 28 , 2층 (삼성동)",한윤희,042-622-0361,음악,피아노(일반),0,1개월0일,480,"50,000",,,,,,,,"50,000",1
엔젤음악학원,예능(대),"대전광역시 동구 대전로867번길 28 , 2층 (삼성동)",한윤희,042-622-0361,음악,기타,0,1개월0일,480,"50,000",,,,,,,,"50,000",1
엔젤음악학원,예능(대),"대전광역시 동구 대전로867번길 28 , 2층 (삼성동)",한윤희,042-622-0361,음악,플릇,0,1개월0일,480,"50,000",,,,,,,,"50,000",1
엔젤음악학원,예능(대),"대전광역시 동구 대전로867번길 28 , 2층 (삼성동)",한윤희,042-622-0361,음악,바이올린,0,1개월0일,480,"50,000",,,,,,,,"50,000",1
예찬음악학원,예능(대),"대전광역시 동구 계족로457번길 20-11 , 2층 (용전동)",장주해,042-622-8332,음악,피아노(초급),23,1개월0일,840,"120,000",,,,,,,,"120,000",3
예찬음악학원,예능(대),"대전광역시 동구 계족로457번길 20-11 , 2층 (용전동)",장주해,042-622-8332,음악,피아노(중급),23,1개월0일,840,"130,000",,,,,,,,"130,000",3
예찬음악학원,예능(대),"대전광역시 동구 계족로457번길 20-11 , 2층 (용전동)",장주해,042-622-8332,음악,피아노(고급),23,1개월0일,840,"140,000",,,,,,,,"140,000",3
예찬음악학원,예능(대),"대전광역시 동구 계족로457번길 20-11 , 2층 (용전동)",장주해,042-622-8332,음악,피아노(주3회),23,1개월0일,1050,"100,000",,,,,,,,"100,000",3
에코포레음악학원,예능(대),"대전광역시 동구 용운로205번길 34 , 4층 (용운동)",김미희,042-284-7078,음악,바이엘,30,1개월0일,1050,"140,000",,,,,,,,"140,000",6
에코포레음악학원,예능(대),"대전광역시 동구 용운로205번길 34 , 4층 (용운동)",김미희,042-284-7078,음악,체르니30,30,1개월0일,1008,"150,000",,,,,,,,"150,000",6
에코포레음악학원,예능(대),"대전광역시 동구 용운로205번길 34 , 4층 (용운동)",김미희,042-284-7078,음악,체르니40,30,1개월0일,1008,"150,000",,,,,,,,"150,000",6
에코포레음악학원,예능(대),"대전광역시 동구 용운로205번길 34 , 4층 (용운동)",김미희,042-284-7078,음악,우크렐레,5,1개월0일,504,"70,000",,,,,,,,"70,000",6
에코포레음악학원,예능(대),"대전광역시 동구 용운로205번길 34 , 4층 (용운동)",김미희,042-284-7078,음악,기타,27,1개월0일,1050,"120,000",,,,,,,,"120,000",6
에코포레음악학원,예능(대),"대전광역시 동구 용운로205번길 34 , 4층 (용운동)",김미희,042-284-7078,음악,드럼,27,1개월0일,1050,"120,000",,,,,,,,"120,000",6
에코포레음악학원,예능(대),"대전광역시 동구 용운로205번길 34 , 4층 (용운동)",김미희,042-284-7078,음악,바이올린,27,1개월0일,1050,"120,000",,,,,,,,"120,000",6
혜성음악학원,예능(대),"대전광역시 동구 계족로463번길 47 , 2층 (용전동)",오윤자,042-625-7887,음악,기초반,20,1개월0일,1050,"110,000",,,,,,,,"110,000",1
혜성음악학원,예능(대),"대전광역시 동구 계족로463번길 47 , 2층 (용전동)",오윤자,042-625-7887,음악,체르니100,20,1개월0일,1050,"120,000",,,,,,,,"120,000",1
혜성음악학원,예능(대),"대전광역시 동구 계족로463번길 47 , 2층 (용전동)",오윤자,042-625-7887,음악,체르니30,20,1개월0일,1050,"130,000",,,,,,,,"130,000",1
혜성음악학원,예능(대),"대전광역시 동구 계족로463번길 47 , 2층 (용전동)",오윤자,042-625-7887,음악,체르니40,20,1개월0일,1050,"140,000",,,,,,,,"140,000",1
혜성음악학원,예능(대),"대전광역시 동구 계족로463번길 47 , 2층 (용전동)",오윤자,042-625-7887,음악,바이올린 초급,20,1개월0일,1050,"150,000",,,,,,,,"150,000",1
혜성음악학원,예능(대),"대전광역시 동구 계족로463번길 47 , 2층 (용전동)",오윤자,042-625-7887,음악,입시,20,1개월0일,1050,"200,000",,,,,,,,"200,000",1
혜성음악학원,예능(대),"대전광역시 동구 계족로463번길 47 , 2층 (용전동)",오윤자,042-625-7887,음악,피아노고급반,20,1개월0일,1050,"150,000",,,,,,,,"150,000",1
혜성음악학원,예능(대),"대전광역시 동구 계족로463번길 47 , 2층 (용전동)",오윤자,042-625-7887,음악,바이올린 고급,20,1개월0일,1050,"150,000",,,,,,,,"150,000",1
혜성음악학원,예능(대),"대전광역시 동구 계족로463번길 47 , 2층 (용전동)",오윤자,042-625-7887,음악,드럼 주1회,5,1개월0일,420,"50,000",,,,,,,,"50,000",1
혜성음악학원,예능(대),"대전광역시 동구 계족로463번길 47 , 2층 (용전동)",오윤자,042-625-7887,음악,드럼 주2회,5,1개월0일,840,"90,000",,,,,,,,"90,000",1
중앙독서실,독서실,"대전광역시 중구 목중로26번길  , 83 (중촌동, 현대아파트)",이옥한,042-253-3579,독서실(유아/초·중·고),독서실,52,0개월1일,0,"7,000",,,,,,,,"7,000",0
중앙독서실,독서실,"대전광역시 중구 목중로26번길  , 83 (중촌동, 현대아파트)",이옥한,042-253-3579,독서실(유아/초·중·고),독서실,52,1개월0일,0,"90,000",,,,,,,,"90,000",0
에듀브릿지입시전문학원,입시.검정 및 보습,"대전광역시 동구 계족로 138 , 2~3층 전체 (대동)",김동분,042-284-2767,보습,"물리1,2",5,1개월0일,1512,"300,000",,,,,,,,"300,000",10
에듀브릿지입시전문학원,입시.검정 및 보습,"대전광역시 동구 계족로 138 , 2~3층 전체 (대동)",김동분,042-284-2767,보습,"화학1,2",5,1개월0일,1512,"300,000",,,,,,,,"300,000",10
에듀브릿지입시전문학원,입시.검정 및 보습,"대전광역시 동구 계족로 138 , 2~3층 전체 (대동)",김동분,042-284-2767,보습,전과목,10,1개월0일,960,"120,000",,,,,,,,"120,000",10
에듀브릿지입시전문학원,입시.검정 및 보습,"대전광역시 동구 계족로 138 , 2~3층 전체 (대동)",김동분,042-284-2767,보습,과학,10,1개월0일,1440,"250,000",,,,,,,,"250,000",10
에듀브릿지입시전문학원,입시.검정 및 보습,"대전광역시 동구 계족로 138 , 2~3층 전체 (대동)",김동분,042-284-2767,보습,초등영어,10,1개월0일,1200,"160,000",,,,,,,,"160,000",10
에듀브릿지입시전문학원,입시.검정 및 보습,"대전광역시 동구 계족로 138 , 2~3층 전체 (대동)",김동분,042-284-2767,보습,영어(중1),10,1개월0일,960,"180,000",,,,,,,,"180,000",10
에듀브릿지입시전문학원,입시.검정 및 보습,"대전광역시 동구 계족로 138 , 2~3층 전체 (대동)",김동분,042-284-2767,보습,영어(중2),10,1개월0일,960,"190,000",,,,,,,,"190,000",10
에듀브릿지입시전문학원,입시.검정 및 보습,"대전광역시 동구 계족로 138 , 2~3층 전체 (대동)",김동분,042-284-2767,보습,영어(중3),10,1개월0일,1040,"200,000",,,,,,,,"200,000",10
에듀브릿지입시전문학원,입시.검정 및 보습,"대전광역시 동구 계족로 138 , 2~3층 전체 (대동)",김동분,042-284-2767,보습,수학(초),10,1개월0일,1120,"150,000",,,,,,,,"150,000",10
에듀브릿지입시전문학원,입시.검정 및 보습,"대전광역시 동구 계족로 138 , 2~3층 전체 (대동)",김동분,042-284-2767,보습,수학(중1),10,1개월0일,960,"180,000",,,,,,,,"180,000",10
에듀브릿지입시전문학원,입시.검정 및 보습,"대전광역시 동구 계족로 138 , 2~3층 전체 (대동)",김동분,042-284-2767,보습,수학(중2),10,1개월0일,960,"190,000",,,,,,,,"190,000",10
에듀브릿지입시전문학원,입시.검정 및 보습,"대전광역시 동구 계족로 138 , 2~3층 전체 (대동)",김동분,042-284-2767,보습,수학(중3),10,1개월0일,1040,"200,000",,,,,,,,"200,000",10
에듀브릿지입시전문학원,입시.검정 및 보습,"대전광역시 동구 계족로 138 , 2~3층 전체 (대동)",김동분,042-284-2767,보습,고(영)1,10,1개월0일,1120,"230,000",,,,,,,,"230,000",10
에듀브릿지입시전문학원,입시.검정 및 보습,"대전광역시 동구 계족로 138 , 2~3층 전체 (대동)",김동분,042-284-2767,보습,고(영)2,10,1개월0일,1200,"250,000",,,,,,,,"250,000",10
에듀브릿지입시전문학원,입시.검정 및 보습,"대전광역시 동구 계족로 138 , 2~3층 전체 (대동)",김동분,042-284-2767,보습,고(영)3,10,1개월0일,1280,"280,000",,,,,,,,"280,000",10
에듀브릿지입시전문학원,입시.검정 및 보습,"대전광역시 동구 계족로 138 , 2~3층 전체 (대동)",김동분,042-284-2767,보습,고(수)1,10,1개월0일,1120,"230,000",,,,,,,,"230,000",10
에듀브릿지입시전문학원,입시.검정 및 보습,"대전광역시 동구 계족로 138 , 2~3층 전체 (대동)",김동분,042-284-2767,보습,고(수)2,10,1개월0일,1200,"250,000",,,,,,,,"250,000",10
에듀브릿지입시전문학원,입시.검정 및 보습,"대전광역시 동구 계족로 138 , 2~3층 전체 (대동)",김동분,042-284-2767,보습,고(수)3,10,1개월0일,1280,"280,000",,,,,,,,"280,000",10
에듀브릿지입시전문학원,입시.검정 및 보습,"대전광역시 동구 계족로 138 , 2~3층 전체 (대동)",김동분,042-284-2767,보습,초등수학,10,1개월0일,1200,"180,000",,,,,,,,"180,000",10
아이손음악학원,예능(대),"대전광역시 동구 한밭대로1237번길 41 , 3층 (용전동)",손신열,042-627-9121,음악,피아노초급,25,1개월0일,1050,"80,000",,,,,,,,"80,000",1
아이손음악학원,예능(대),"대전광역시 동구 한밭대로1237번길 41 , 3층 (용전동)",손신열,042-627-9121,음악,피아노중급,25,1개월0일,1050,"90,000",,,,,,,,"90,000",1
아이손음악학원,예능(대),"대전광역시 동구 한밭대로1237번길 41 , 3층 (용전동)",손신열,042-627-9121,음악,피아노고급,25,1개월0일,1050,"100,000",,,,,,,,"100,000",1
아이손음악학원,예능(대),"대전광역시 동구 한밭대로1237번길 41 , 3층 (용전동)",손신열,042-627-9121,음악,피아노(낭만파0,25,1개월0일,1050,"120,000",,,,,,,,"120,000",1
비발디음악학원,예능(대),"대전광역시 동구 비래서로62번길 75 , 부성아파트 상가동 3층 (가양동,부성아파트)",정신애,042-673-7975,음악,피아노초급,10,1개월0일,1050,"120,000",,,,,,,,"110,000",1
비발디음악학원,예능(대),"대전광역시 동구 비래서로62번길 75 , 부성아파트 상가동 3층 (가양동,부성아파트)",정신애,042-673-7975,음악,피아노중급,10,1개월0일,1050,"130,000",,,,,,,,"120,000",1
비발디음악학원,예능(대),"대전광역시 동구 비래서로62번길 75 , 부성아파트 상가동 3층 (가양동,부성아파트)",정신애,042-673-7975,음악,피아노고급,10,1개월0일,1050,"140,000",,,,,,,,"130,000",1
한국자동차정비학원,직업기술,대전광역시 중구 보문로 310   3층 (선화동),황순백,042-254-5364,자동차,자동차정비(이론) 2개월,240,2개월0일,4800,"700,000",,,,,,,,"700,000",1
한국자동차정비학원,직업기술,대전광역시 중구 보문로 310   3층 (선화동),황순백,042-254-5364,자동차,자동차정비(실기) 2개월,240,2개월0일,4800,"700,000",,,,,,,,"700,000",1
한국자동차정비학원,직업기술,대전광역시 중구 보문로 310   3층 (선화동),황순백,042-254-5364,자동차,필기특강,240,0개월14일,600,"350,000",,,,,,,,"350,000",1
한국자동차정비학원,직업기술,대전광역시 중구 보문로 310   3층 (선화동),황순백,042-254-5364,자동차,실기특강,240,1개월0일,2520,"700,000",,,,,,,,"700,000",1
바하음악학원,예능(대),"대전광역시 동구 동대전로46번길 29 , 2층 (신흥동)",한선숙,042-283-6061,음악,초급,20,1개월0일,840,"130,000",,,,,,,,"130,000",4
바하음악학원,예능(대),"대전광역시 동구 동대전로46번길 29 , 2층 (신흥동)",한선숙,042-283-6061,음악,중급,20,1개월0일,840,"140,000",,,,,,,,"140,000",4
바하음악학원,예능(대),"대전광역시 동구 동대전로46번길 29 , 2층 (신흥동)",한선숙,042-283-6061,음악,고급,20,1개월0일,840,"150,000",,,,,,,,"150,000",4
멜로디피아노음악종합학원,종합(대),"대전광역시 중구 당디로 45 , 201호,203호,204호 (산성동, 우성아파트)",서영주,042-581-8156,음악,피아노초급반,8,1개월0일,1050,"120,000",,,,,,,,"120,000",5
멜로디피아노음악종합학원,종합(대),"대전광역시 중구 당디로 45 , 201호,203호,204호 (산성동, 우성아파트)",서영주,042-581-8156,음악,피아노중급반,8,1개월0일,1050,"130,000",,,,,,,,"130,000",5
멜로디피아노음악종합학원,종합(대),"대전광역시 중구 당디로 45 , 201호,203호,204호 (산성동, 우성아파트)",서영주,042-581-8156,음악,피아노고급반,7,1개월0일,1050,"140,000",,,,,,,,"140,000",5
멜로디피아노음악종합학원,종합(대),"대전광역시 중구 당디로 45 , 201호,203호,204호 (산성동, 우성아파트)",서영주,042-581-8156,음악,취미반,3,1개월0일,1050,"150,000",,,,,,,,"150,000",5
멜로디피아노음악종합학원,종합(대),"대전광역시 중구 당디로 45 , 201호,203호,204호 (산성동, 우성아파트)",서영주,042-581-8156,음악,기타,5,1개월0일,1050,"80,000",,,,,,,,"80,000",5
멜로디피아노음악종합학원,종합(대),"대전광역시 중구 당디로 45 , 201호,203호,204호 (산성동, 우성아파트)",서영주,042-581-8156,음악,드럼,5,1개월0일,1050,"80,000",,,,,,,,"80,000",5
멜로디피아노음악종합학원,종합(대),"대전광역시 중구 당디로 45 , 201호,203호,204호 (산성동, 우성아파트)",서영주,042-581-8156,보습,초등영어,10,1개월0일,1155,"190,000",,,,,,,,"190,000",5
멜로디피아노음악종합학원,종합(대),"대전광역시 중구 당디로 45 , 201호,203호,204호 (산성동, 우성아파트)",서영주,042-581-8156,보습,초등수학,8,1개월0일,1050,"160,000",,,,,,,,"160,000",5
