학원명,분야구분,"학원주소",설립자-성명,전화번호,교습과정,교습과목(반),정원,교습기간,총교습시간(분),교습비,모의고사비,재료비,급식비,기숙사비,피복비,차량비,기타경비합계,총교습비,강사수
더(the)예뜰음악학원,예능(대),"대전광역시 서구 도마로13번길 26 , 1층 (도마동)",최난용,042-523-4348,음악,첼로,5,1개월0일,1260,"130,000",,,,,,,,"130,000",2
더(the)예뜰음악학원,예능(대),"대전광역시 서구 도마로13번길 26 , 1층 (도마동)",최난용,042-523-4348,음악,플릇,5,1개월0일,1200,"100,000",,,,,,,,"100,000",2
더(the)예뜰음악학원,예능(대),"대전광역시 서구 도마로13번길 26 , 1층 (도마동)",최난용,042-523-4348,음악,기타,5,1개월0일,1200,"100,000",,,,,,,,"100,000",2
더(the)예뜰음악학원,예능(대),"대전광역시 서구 도마로13번길 26 , 1층 (도마동)",최난용,042-523-4348,음악,피아노고급,5,1개월0일,1260,"130,000",,,,,,,,"130,000",2
바로크음악학원,예능(대),대전광역시 서구 변동로 106   바로크음악학원 (변동),서윤례,042-536-5888,음악,피아노(초급),10,1개월0일,900,"130,000",,,,,,,,"130,000",3
바로크음악학원,예능(대),대전광역시 서구 변동로 106   바로크음악학원 (변동),서윤례,042-536-5888,음악,피아노(중급),10,1개월0일,900,"140,000",,,,,,,,"140,000",3
바로크음악학원,예능(대),대전광역시 서구 변동로 106   바로크음악학원 (변동),서윤례,042-536-5888,음악,피아노(고급A),10,1개월0일,1000,"150,000",,,,,,,,"150,000",3
바로크음악학원,예능(대),대전광역시 서구 변동로 106   바로크음악학원 (변동),서윤례,042-536-5888,음악,피아노(고급B),10,1개월0일,1200,"170,000",,,,,,,,"170,000",3
이엠에듀학원,입시.검정 및 보습,"대전광역시 서구 제비네8길 81 , 1층 (도마동)",유안례,042-525-6147,보습,수학(초등),10,1개월0일,1050,"160,000",,,,,,,,"160,000",4
이엠에듀학원,입시.검정 및 보습,"대전광역시 서구 제비네8길 81 , 1층 (도마동)",유안례,042-525-6147,보습,수학(중등),10,1개월0일,840,"160,000",,,,,,,,"160,000",4
이엠에듀학원,입시.검정 및 보습,"대전광역시 서구 제비네8길 81 , 1층 (도마동)",유안례,042-525-6147,보습,수학(고등),10,1개월0일,1080,"220,000",,,,,,,,"220,000",4
이엠에듀학원,입시.검정 및 보습,"대전광역시 서구 제비네8길 81 , 1층 (도마동)",유안례,042-525-6147,보습,영어(초등),10,1개월0일,1008,"160,000",,,,,,,,"160,000",4
이엠에듀학원,입시.검정 및 보습,"대전광역시 서구 제비네8길 81 , 1층 (도마동)",유안례,042-525-6147,보습,영어(중등),10,1개월0일,840,"160,000",,,,,,,,"160,000",4
이엠에듀학원,입시.검정 및 보습,"대전광역시 서구 제비네8길 81 , 1층 (도마동)",유안례,042-525-6147,보습,영어(고등),10,1개월0일,1080,"220,000",,,,,,,,"220,000",4
이엠에듀학원,입시.검정 및 보습,"대전광역시 서구 제비네8길 81 , 1층 (도마동)",유안례,042-525-6147,보습,국어(중등),10,1개월0일,378,"70,000",,,,,,,,"70,000",4
이엠에듀학원,입시.검정 및 보습,"대전광역시 서구 제비네8길 81 , 1층 (도마동)",유안례,042-525-6147,보습,국어(고등),10,1개월0일,480,"100,000",,,,,,,,"100,000",4
이엠에듀학원,입시.검정 및 보습,"대전광역시 서구 제비네8길 81 , 1층 (도마동)",유안례,042-525-6147,보습,종합(초등),10,1개월0일,2400,"300,000",,,,,,,,"300,000",4
이엠에듀학원,입시.검정 및 보습,"대전광역시 서구 제비네8길 81 , 1층 (도마동)",유안례,042-525-6147,보습,국어(초등),10,1개월0일,840,"140,000",,,,,,,,"140,000",4
경남컴퓨터학원,직업기술,대전광역시 서구 배재로 155-7  경남아파트 상가 3층 1호 (도마동),나기만,042-526-2397,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)",OA사무자동화기초,10,1개월0일,960,"192,000",,,,,,,,"192,000",2
경남컴퓨터학원,직업기술,대전광역시 서구 배재로 155-7  경남아파트 상가 3층 1호 (도마동),나기만,042-526-2397,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)","ITQ자격증취득(한글,파포,엑셀)",10,1개월0일,1920,"384,000",,,,,,,,"384,000",2
경남컴퓨터학원,직업기술,대전광역시 서구 배재로 155-7  경남아파트 상가 3층 1호 (도마동),나기만,042-526-2397,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)","국가기술자격증(워드,컴활2급)필기/실기정보처리기능사",10,2개월0일,3840,"768,000",,,,,,,,"768,000",2
경남컴퓨터학원,직업기술,대전광역시 서구 배재로 155-7  경남아파트 상가 3층 1호 (도마동),나기만,042-526-2397,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)",국가기술자격증(컴활1급필기/실기)ITQ마스터자격증사무자동화산업기사스크,10,2개월0일,5760,"1,152,000",,,,,,,,"1,152,000",2
로얄컴퓨터학원,직업기술,대전광역시 유성구 반석로 13   웰빙타운 602호 (반석동),박수진,042-825-6339,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)",정보화기초 및 실무(O.A),10,1개월0일,1080,"200,000",,,,,,,,"200,000",2
로얄컴퓨터학원,직업기술,대전광역시 유성구 반석로 13   웰빙타운 602호 (반석동),박수진,042-825-6339,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)","ITQ, DIAT, ICDL, MOS자격",10,1개월0일,960,"180,000",,,,,,,,"180,000",2
로얄컴퓨터학원,직업기술,대전광역시 유성구 반석로 13   웰빙타운 602호 (반석동),박수진,042-825-6339,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)","컴퓨터활용능력1급, 사무자동화산업기사, 정보처리산업기사",10,1개월0일,1080,"250,000",,,,,,,,"250,000",2
로얄컴퓨터학원,직업기술,대전광역시 유성구 반석로 13   웰빙타운 602호 (반석동),박수진,042-825-6339,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)","엔트리, 스크래치",10,1개월0일,1080,"200,000",,,,,,,,"200,000",2
로얄컴퓨터학원,직업기술,대전광역시 유성구 반석로 13   웰빙타운 602호 (반석동),박수진,042-825-6339,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)","파이션, 아두이노, 정보처리기사",10,1개월0일,1080,"250,000",,,,,,,,"250,000",2
로얄컴퓨터학원,직업기술,대전광역시 유성구 반석로 13   웰빙타운 602호 (반석동),박수진,042-825-6339,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)",프로그램언어(C++등),10,1개월0일,1080,"300,000",,,,,,,,"300,000",2
로얄컴퓨터학원,직업기술,대전광역시 유성구 반석로 13   웰빙타운 602호 (반석동),박수진,042-825-6339,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)","블로그마케팅, 모바일마케팅, SNS활용법, 클라우드컴퓨팅",10,1개월0일,720,"300,000",,,,,,,,"300,000",2
로얄컴퓨터학원,직업기술,대전광역시 유성구 반석로 13   웰빙타운 602호 (반석동),박수진,042-825-6339,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)",3D프린팅,10,1개월0일,720,"300,000",,,,,,,,"300,000",2
로얄컴퓨터학원,직업기술,대전광역시 유성구 반석로 13   웰빙타운 602호 (반석동),박수진,042-825-6339,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)","워드프로세서, 컴퓨터활용능력2급",10,1개월0일,1080,"200,000",,,,,,,,"200,000",2
로얄컴퓨터학원,직업기술,대전광역시 유성구 반석로 13   웰빙타운 602호 (반석동),박수진,042-825-6339,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)","GTQ, 포토샵, 일러스트, 플래쉬, 그래픽스 운용기능사 ",10,1개월0일,1080,"250,000",,,,,,,,"250,000",2
로얄컴퓨터학원,직업기술,대전광역시 유성구 반석로 13   웰빙타운 602호 (반석동),박수진,042-825-6339,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)",정보처리기사,10,0개월0일,1080,"300,000",,,,,,,,"300,000",2
이지음악학원,예능(대),"대전광역시 서구 갈마중로7번길 42 , 201호 (갈마동,동산아파트)",김서윤,042-523-3713,음악,피아노초급,10,1개월0일,1000,"100,000",,,,,,,,"100,000",2
이지음악학원,예능(대),"대전광역시 서구 갈마중로7번길 42 , 201호 (갈마동,동산아파트)",김서윤,042-523-3713,음악,피아노중급,10,1개월0일,1000,"110,000",,,,,,,,"110,000",2
이지음악학원,예능(대),"대전광역시 서구 갈마중로7번길 42 , 201호 (갈마동,동산아파트)",김서윤,042-523-3713,음악,피아노(고급),20,1개월0일,1000,"120,000",,,,,,,,"120,000",2
이지음악학원,예능(대),"대전광역시 서구 갈마중로7번길 42 , 201호 (갈마동,동산아파트)",김서윤,042-523-3713,음악,피아노입시,20,1개월0일,1000,"140,000",,,,,,,,"140,000",2
선영피아노학원,예능(대),대전광역시 서구 갈마중로 16  (갈마동),문선영,042-524-9412,음악,초등(바이엘),9,1개월0일,1200,"110,000",,,,,,,,"110,000",1
선영피아노학원,예능(대),대전광역시 서구 갈마중로 16  (갈마동),문선영,042-524-9412,음악,초등(체르니100번),5,1개월0일,1200,"120,000",,,,,,,,"120,000",1
선영피아노학원,예능(대),대전광역시 서구 갈마중로 16  (갈마동),문선영,042-524-9412,음악,초등(체르니30번),5,1개월0일,1200,"130,000",,,,,,,,"130,000",1
선영피아노학원,예능(대),대전광역시 서구 갈마중로 16  (갈마동),문선영,042-524-9412,음악,초등(체르니40번),5,1개월0일,1200,"140,000",,,,,,,,"140,000",1
선영피아노학원,예능(대),대전광역시 서구 갈마중로 16  (갈마동),문선영,042-524-9412,음악,개인레슨,5,1개월0일,1800,"150,000",,,,,,,,"150,000",1
미래학원,입시.검정 및 보습,"대전광역시 서구 동서대로 1002 , 4층 (내동)",박근석,,보습,수학초등1,10,1개월0일,1000,"120,000",,,,,,,,"120,000",3
미래학원,입시.검정 및 보습,"대전광역시 서구 동서대로 1002 , 4층 (내동)",박근석,,보습,수학초등2,10,1개월0일,1000,"140,000",,,,,,,,"140,000",3
미래학원,입시.검정 및 보습,"대전광역시 서구 동서대로 1002 , 4층 (내동)",박근석,,보습,영어초등1,10,1개월0일,1000,"120,000",,,,,,,,"120,000",3
미래학원,입시.검정 및 보습,"대전광역시 서구 동서대로 1002 , 4층 (내동)",박근석,,보습,영어초등2,10,1개월0일,1000,"140,000",,,,,,,,"140,000",3
미래학원,입시.검정 및 보습,"대전광역시 서구 동서대로 1002 , 4층 (내동)",박근석,,보습,수학중등,10,1개월0일,1000,"160,000",,,,,,,,"160,000",3
미래학원,입시.검정 및 보습,"대전광역시 서구 동서대로 1002 , 4층 (내동)",박근석,,보습,영어중등,10,1개월0일,1000,"160,000",,,,,,,,"160,000",3
미래학원,입시.검정 및 보습,"대전광역시 서구 동서대로 1002 , 4층 (내동)",박근석,,보습,"종합(국어, 과학, 사회)",15,1개월0일,2500,"380,000",,,,,,,,"380,000",3
미래학원,입시.검정 및 보습,"대전광역시 서구 동서대로 1002 , 4층 (내동)",박근석,,보습,고등1학년수학,10,1개월0일,1000,"200,000",,,,,,,,"200,000",3
미래학원,입시.검정 및 보습,"대전광역시 서구 동서대로 1002 , 4층 (내동)",박근석,,보습,고등1학년영어,10,1개월0일,1000,"200,000",,,,,,,,"200,000",3
미래학원,입시.검정 및 보습,"대전광역시 서구 동서대로 1002 , 4층 (내동)",박근석,,보습,고등2학년수학(문과),10,1개월0일,1000,"200,000",,,,,,,,"200,000",3
미래학원,입시.검정 및 보습,"대전광역시 서구 동서대로 1002 , 4층 (내동)",박근석,,보습,고등2학년수학(이과),10,1개월0일,1500,"300,000",,,,,,,,"300,000",3
미래학원,입시.검정 및 보습,"대전광역시 서구 동서대로 1002 , 4층 (내동)",박근석,,보습,고등2학년영어,10,1개월0일,1000,"200,000",,,,,,,,"200,000",3
미래학원,입시.검정 및 보습,"대전광역시 서구 동서대로 1002 , 4층 (내동)",박근석,,보습,고등국어,10,1개월0일,1000,"200,000",,,,,,,,"200,000",3
미래학원,입시.검정 및 보습,"대전광역시 서구 동서대로 1002 , 4층 (내동)",박근석,,보습,초1-3 영수,10,1개월0일,1100,"120,000",,,,,,,,"120,000",3
미래학원,입시.검정 및 보습,"대전광역시 서구 동서대로 1002 , 4층 (내동)",박근석,,보습,초4-6 영수,10,1개월0일,1100,"140,000",,,,,,,,"140,000",3
미래학원,입시.검정 및 보습,"대전광역시 서구 동서대로 1002 , 4층 (내동)",박근석,,보습,중1-3 영수,10,1개월0일,1100,"180,000",,,,,,,,"180,000",3
미래학원,입시.검정 및 보습,"대전광역시 서구 동서대로 1002 , 4층 (내동)",박근석,,보습,초등논술,10,1개월0일,550,"90,000",,,,,,,,"90,000",3
미래학원,입시.검정 및 보습,"대전광역시 서구 동서대로 1002 , 4층 (내동)",박근석,,보습,중1-3 국어,10,1개월0일,550,"100,000",,,,,,,,"100,000",3
미래학원,입시.검정 및 보습,"대전광역시 서구 동서대로 1002 , 4층 (내동)",박근석,,보습,고1-3 영수,10,1개월0일,1100,"220,000",,,,,,,,"220,000",3
미래학원,입시.검정 및 보습,"대전광역시 서구 동서대로 1002 , 4층 (내동)",박근석,,보습,고2-3 화통미적,10,1개월0일,550,"110,000",,,,,,,,"110,000",3
미래학원,입시.검정 및 보습,"대전광역시 서구 동서대로 1002 , 4층 (내동)",박근석,,보습,고1-3 국어,10,1개월0일,1100,"220,000",,,,,,,,"220,000",3
유니음악학원,예능(대),"대전광역시 서구 괴정로 95 , 2층 일부 (괴정동)",박윤희,042-526-8390,음악,피아노초급,10,1개월0일,1008,"140,000",,,,,,,,"140,000",2
유니음악학원,예능(대),"대전광역시 서구 괴정로 95 , 2층 일부 (괴정동)",박윤희,042-526-8390,음악,피아노중급,10,1개월0일,1008,"150,000",,,,,,,,"150,000",2
유니음악학원,예능(대),"대전광역시 서구 괴정로 95 , 2층 일부 (괴정동)",박윤희,042-526-8390,음악,피아노고급,10,1개월0일,1008,"160,000",,,,,,,,"160,000",2
유니음악학원,예능(대),"대전광역시 서구 괴정로 95 , 2층 일부 (괴정동)",박윤희,042-526-8390,음악,피아노입시,10,1개월0일,2016,"350,000",,,,,,,,"350,000",2
유니음악학원,예능(대),"대전광역시 서구 괴정로 95 , 2층 일부 (괴정동)",박윤희,042-526-8390,음악,바이올린초급,5,1개월0일,1008,"140,000",,,,,,,,"140,000",2
유니음악학원,예능(대),"대전광역시 서구 괴정로 95 , 2층 일부 (괴정동)",박윤희,042-526-8390,음악,바이올린중급,1,1개월0일,1200,"160,000",,,,,,,,"160,000",2
유니음악학원,예능(대),"대전광역시 서구 괴정로 95 , 2층 일부 (괴정동)",박윤희,042-526-8390,음악,바이올린고급,5,1개월0일,1008,"160,000",,,,,,,,"160,000",2
유니음악학원,예능(대),"대전광역시 서구 괴정로 95 , 2층 일부 (괴정동)",박윤희,042-526-8390,음악,기타 플룻,1,1개월0일,1200,"150,000",,,,,,,,"150,000",2
유니음악학원,예능(대),"대전광역시 서구 괴정로 95 , 2층 일부 (괴정동)",박윤희,042-526-8390,음악,바이올린입시,5,1개월0일,1680,"300,000",,,,,,,,"300,000",2
유니음악학원,예능(대),"대전광역시 서구 괴정로 95 , 2층 일부 (괴정동)",박윤희,042-526-8390,음악,플룻 초급,5,1개월0일,1008,"140,000",,,,,,,,"140,000",2
유니음악학원,예능(대),"대전광역시 서구 괴정로 95 , 2층 일부 (괴정동)",박윤희,042-526-8390,음악,플룻 고급,5,1개월0일,1008,"160,000",,,,,,,,"160,000",2
유니음악학원,예능(대),"대전광역시 서구 괴정로 95 , 2층 일부 (괴정동)",박윤희,042-526-8390,음악,플룻 입시,5,1개월0일,1680,"300,000",,,,,,,,"300,000",2
하람음악학원,예능(대),"대전광역시 서구 신갈마로 46 (내동,롯데아파트), 상가동 201호",이민영,042-525-0451,음악,기타,32,1개월0일,1200,"100,000",,,,,,,,"100,000",5
하람음악학원,예능(대),"대전광역시 서구 신갈마로 46 (내동,롯데아파트), 상가동 201호",이민영,042-525-0451,음악,드럼,32,1개월0일,1200,"100,000",,,,,,,,"100,000",5
하람음악학원,예능(대),"대전광역시 서구 신갈마로 46 (내동,롯데아파트), 상가동 201호",이민영,042-525-0451,음악,우쿠렐레,30,1개월0일,1200,"100,000",,,,,,,,"100,000",5
하람음악학원,예능(대),"대전광역시 서구 신갈마로 46 (내동,롯데아파트), 상가동 201호",이민영,042-525-0451,음악,바이올린(초급),30,1개월0일,1200,"100,000",,,,,,,,"100,000",5
하람음악학원,예능(대),"대전광역시 서구 신갈마로 46 (내동,롯데아파트), 상가동 201호",이민영,042-525-0451,음악,플룻,30,1개월0일,1200,"100,000",,,,,,,,"100,000",5
하람음악학원,예능(대),"대전광역시 서구 신갈마로 46 (내동,롯데아파트), 상가동 201호",이민영,042-525-0451,음악,리코더,30,1개월0일,1200,,,,,,,,,,5
하람음악학원,예능(대),"대전광역시 서구 신갈마로 46 (내동,롯데아파트), 상가동 201호",이민영,042-525-0451,음악,피아노/초(주5),20,1개월0일,1050,"140,000",,,,,,,,"140,000",5
